rel,loc,goals,isar,apply,by,bad,isar_ratio,quality
HOLCF/IOA/Storage/Spec.thy,34,0,2,0,0,0,1.0,0.0
HOLCF/Library/Char_Discrete.thy,58,0,6,8,0,0,0.4286,0.0
HOLCF/Library/HOLCF_Library.thy,16,0,0,0,0,0,0.0,0.0
HOLCF/Library/HOL_Cpo.thy,19,0,0,0,0,0,0.0,0.0
HOLCF/Library/Int_Discrete.thy,58,0,6,8,0,0,0.4286,0.0
HOLCF/Library/Nat_Discrete.thy,58,0,6,8,0,0,0.4286,0.0
HOLCF/One.thy,72,12,0,0,12,0,0.0,0.0
HOLCF/README.thy,38,0,1,0,0,0,1.0,0.0
HOLCF/Sfun.thy,58,8,0,8,7,0,0.0,0.0
HOLCF/Ssum.thy,199,37,0,5,38,0,0.0,0.0
HOLCF/Tr.thy,177,24,0,8,21,0,0.0,0.0
HOLCF/Tutorial/Domain_ex.thy,202,9,0,0,8,0,0.0,0.0
HOLCF/ex/Dagstuhl.thy,93,9,0,51,0,0,0.0,0.0
HOLCF/ex/Fix2.thy,33,2,0,10,0,0,0.0,0.0
HOLCF/ex/Focus_ex.thy,255,7,0,92,1,0,0.0,0.0
HOLCF/ex/Hoare.thy,424,29,0,283,3,0,0.0,0.0
HOLCF/ex/Letrec.thy,38,0,0,0,0,0,0.0,0.0
HOLCF/ex/Loop.thy,200,14,0,116,0,0,0.0,0.0
Hahn_Banach/Hahn_Banach_Lemmas.thy,5,0,0,0,0,0,0.0,0.0
Hoare/Arith2.thy,90,10,0,36,0,0,0.0,0.0
Hoare/ExamplesAbort.thy,31,3,0,0,3,0,0.0,0.0
Hoare/HeapSyntax.thy,43,1,0,0,1,0,0.0,0.0
Hoare/HeapSyntaxAbort.thy,51,1,0,0,3,0,0.0,0.0
Hoare/Hoare_Syntax.thy,61,0,5,0,0,0,1.0,0.0
Hoare/Hoare_Tac.thy,36,1,0,0,1,0,0.0,0.0
Hoare/README.thy,94,0,3,0,1,0,1.0,0.0
Hoare/SepLogHeap.thy,96,17,0,4,16,0,0.0,0.0
Hoare/Separation.thy,226,9,0,51,1,0,0.0,0.0
Hoare_Parallel/Graph.thy,409,18,0,299,1,0,0.0,0.0
Hoare_Parallel/Hoare_Parallel.thy,6,0,0,0,0,0,0.0,0.0
Hoare_Parallel/Mul_Gar_Coll.thy,1297,40,0,773,0,0,0.0,0.0
Hoare_Parallel/OG_Com.thy,51,0,0,0,0,0,0.0,0.0
Hoare_Parallel/OG_Hoare.thy,466,37,0,235,0,0,0.0,0.0
Hoare_Parallel/OG_Syntax.thy,129,0,0,0,0,0,0.0,0.0
Hoare_Parallel/OG_Tran.thy,304,17,0,123,0,0,0.0,0.0
Hoare_Parallel/Quote_Antiquote.thy,21,0,0,0,0,0,0.0,0.0
Hoare_Parallel/RG_Com.thy,23,0,0,0,0,0,0.0,0.0
Hoare_Parallel/RG_Examples.thy,355,14,0,191,4,0,0.0,0.0
Hoare_Parallel/RG_Hoare.thy,1378,43,0,1040,2,0,0.0,0.0
Hoare_Parallel/RG_Syntax.thy,83,0,0,0,0,0,0.0,0.0
Hoare_Parallel/RG_Tran.thy,1025,38,0,677,21,0,0.0,0.0
Homology/Homology.thy,6,0,0,0,0,0,0.0,0.0
Hull.thy,85,20,0,4,20,0,0.0,0.0
IMP/ACom.thy,170,21,0,16,16,0,0.0,0.0
IMP/AExp.thy,112,4,0,9,1,0,0.0,0.0
IMP/ASM.thy,58,2,0,6,0,0,0.0,0.0
IMP/Abs_Int1_parity.thy,181,0,57,0,15,0,1.0,0.0
IMP/Abs_Int_Tests.thy,71,0,0,0,0,0,0.0,0.0
IMP/Abs_Int_init.thy,10,0,0,0,0,0,0.0,0.0
IMP/BExp.thy,80,4,0,12,0,0,0.0,0.0
IMP/C_like.thy,97,0,0,0,0,0,0.0,0.0
IMP/Collecting_Examples.thy,63,2,0,0,2,0,0.0,0.0
IMP/Com.thy,13,0,0,0,0,0,0.0,0.0
IMP/Def_Init.thy,27,1,0,0,1,0,0.0,0.0
IMP/Def_Init_Exp.thy,36,2,0,0,2,0,0.0,0.0
IMP/Hoare.thy,64,6,0,0,4,0,0.0,0.0
IMP/OO.thy,115,0,0,0,0,0,0.0,0.0
IMP/Poly_Types.thy,72,3,0,18,0,0,0.0,0.0
IMP/Procs.thy,29,0,0,0,0,0,0.0,0.0
IMP/Procs_Dyn_Vars_Dyn.thy,37,0,0,0,0,0,0.0,0.0
IMP/Procs_Stat_Vars_Dyn.thy,39,0,0,0,0,0,0.0,0.0
IMP/Procs_Stat_Vars_Stat.thy,53,0,0,0,0,0,0.0,0.0
IMP/Sec_Type_Expr.thy,69,2,0,0,2,0,0.0,0.0
IMPP/Com.thy,105,2,0,7,0,0,0.0,0.0
IMPP/EvenOdd.thy,132,9,0,58,0,0,0.0,0.0
IMPP/Hoare.thy,537,39,0,249,0,0,0.0,0.0
IMPP/Natural.thy,155,8,0,26,0,0,0.0,0.0
IOA/Asig.thy,50,3,0,4,0,0,0.0,0.0
Imperative_HOL/Heap.thy,98,2,0,0,4,0,0.0,0.0
Imperative_HOL/Imperative_HOL.thy,12,0,0,0,0,0,0.0,0.0
Imperative_HOL/Imperative_HOL_ex.thy,20,0,0,0,0,0,0.0,0.0
Imperative_HOL/Overview.thy,234,0,4,0,4,0,1.0,0.0
Imperative_HOL/ex/Sorted_List.thy,98,14,0,24,8,0,0.0,0.0
Imperative_HOL/ex/Subarray.thy,72,15,0,8,13,0,0.0,0.0
Import/HOL_Light_Import.thy,16,0,0,0,0,0,0.0,0.0
Import/Import_Setup.thy,29,0,0,0,0,0,0.0,0.0
Induct/ABexp.thy,68,2,0,0,2,0,0.0,0.0
Induct/Com.thy,309,25,0,38,20,0,0.0,0.0
Induct/Infinitely_Branching_Tree.thy,109,10,0,4,11,0,0.0,0.0
Induct/Ordinals.thy,63,0,0,0,0,0,0.0,0.0
Induct/SList.thy,434,52,0,66,26,0,0.0,0.0
Induct/Sexp.thy,155,20,0,19,10,0,0.0,0.0
Induct/Term.thy,52,2,0,6,1,0,0.0,0.0
Isar_Examples/Group_Notepad.thy,92,0,62,0,22,0,1.0,0.0
Isar_Examples/Structured_Statements.thy,163,0,98,0,4,0,1.0,0.0
Library/BNF_Axiomatization.thy,19,0,0,0,0,0,0.0,0.0
Library/Cancellation.thy,85,13,0,1,13,0,0.0,0.0
Library/Case_Converter.thy,24,2,0,0,1,0,0.0,0.0
Library/Char_ord.thy,52,2,0,0,4,0,0.0,0.0
Library/Code_Binary_Nat.thy,137,15,0,0,15,0,0.0,0.0
Library/Code_Bit_Shifts_for_Arithmetic.thy,63,10,0,0,10,0,0.0,0.0
Library/Code_Prolog.thy,21,0,0,0,0,0,0.0,0.0
Library/Code_Target_Numeral.thy,12,0,0,0,0,0,0.0,0.0
Library/Code_Target_Numeral_Float.thy,17,1,0,0,1,0,0.0,0.0
Library/Code_Test.thy,150,5,0,0,5,0,0.0,0.0
Library/Complex_Order.thy,40,2,0,3,6,0,0.0,0.0
Library/Conditional_Parametricity.thy,49,7,0,0,3,0,0.0,0.0
Library/Datatype_Records.thy,68,0,0,0,0,0,0.0,0.0
Library/Debug.thy,45,2,0,0,2,0,0.0,0.0
Library/Disjoint_FSets.thy,72,13,0,4,12,0,0.0,0.0
Library/Function_Division.thy,66,5,0,0,5,0,0.0,0.0
Library/LaTeXsugar.thy,165,0,1,0,0,0,1.0,0.0
Library/Library.thy,104,0,0,0,0,0,0.0,0.0
Library/Monad_Syntax.thy,76,0,0,0,0,0,0.0,0.0
Library/Old_Datatype.thy,514,88,0,58,62,0,0.0,0.0
Library/Old_Recdef.thy,88,15,0,9,8,0,0.0,0.0
Library/OptionalSugar.thy,67,0,0,0,0,0,0.0,0.0
Library/Parallel.thy,60,3,0,0,3,0,0.0,0.0
Library/Phantom_Type.thy,39,3,0,0,3,0,0.0,0.0
Library/Predicate_Compile_Quickcheck.thy,14,0,0,0,0,0,0.0,0.0
Library/Prefix_Order.thy,45,18,0,0,2,0,0.0,0.0
Library/Preorder.thy,91,13,0,0,13,0,0.0,0.0
Library/Quotient_Option.thy,77,11,0,7,9,0,0.0,0.0
Library/Quotient_Product.thy,109,15,0,8,13,0,0.0,0.0
Library/Quotient_Sum.thy,87,13,0,10,10,0,0.0,0.0
Library/Quotient_Syntax.thy,17,0,0,0,0,0,0.0,0.0
Library/README.thy,44,0,4,0,2,0,1.0,0.0
Library/Realizers.thy,15,0,0,0,0,0,0.0,0.0
Library/Reflection.thy,37,0,0,0,0,0,0.0,0.0
Library/Refute.thy,115,0,0,0,0,0,0.0,0.0
Library/Rewrite.thy,31,2,0,4,0,0,0.0,0.0
Library/Simps_Case_Conv.thy,14,0,0,0,0,0,0.0,0.0
Library/Sum_of_Squares.thy,19,0,0,0,0,0,0.0,0.0
Library/Time_Commands.thy,66,0,2,0,2,0,1.0,0.0
Library/Time_Functions.thy,106,17,0,0,14,0,0.0,0.0
Library/Tree_Multiset.thy,50,9,0,0,9,0,0.0,0.0
Library/Type_Length.thy,131,7,0,0,12,0,0.0,0.0
Main.thy,90,0,0,0,0,0,0.0,0.0
Matrix_LP/ComputeHOL.thy,188,57,0,15,42,0,0.0,0.0
Matrix_LP/ComputeNumeral.thy,81,19,0,0,4,0,0.0,0.0
Matrix_LP/Compute_Oracle/Compute_Oracle.thy,20,0,0,0,0,0,0.0,0.0
Matrix_LP/Cplex.thy,71,2,0,6,1,0,0.0,0.0
Meson.thy,208,28,0,25,20,0,0.0,0.0
Metis.thy,58,5,0,0,5,0,0.0,0.0
Metis_Examples/Clausification.thy,147,24,0,0,24,0,0.0,0.0
Metis_Examples/Proxies.thy,268,24,0,0,24,0,0.0,0.0
Metis_Examples/Sledgehammer_Isar_Proofs.thy,17,0,0,0,0,0,0.0,0.0
MicroJava/BV/BVSpec.thy,125,5,0,20,3,0,0.0,0.0
MicroJava/Comp/AuxLemmas.thy,118,17,0,21,13,0,0.0,0.0
MicroJava/Comp/DefsComp.thy,92,6,0,0,3,0,0.0,0.0
MicroJava/Comp/Index.thy,136,9,0,55,2,0,0.0,0.0
MicroJava/Comp/TranslComp.thy,126,0,1,0,0,0,1.0,0.0
MicroJava/Comp/TypeInf.thy,186,20,0,24,19,0,0.0,0.0
MicroJava/DFA/Abstract_BV.thy,15,0,0,0,0,0,0.0,0.0
MicroJava/DFA/Semilattices.thy,15,0,0,0,0,0,0.0,0.0
MicroJava/DFA/Typing_Framework.thy,35,0,0,0,0,0,0.0,0.0
MicroJava/J/Conform.thy,330,46,0,143,7,0,0.0,0.0
MicroJava/J/Decl.thy,57,1,0,4,0,0,0.0,0.0
MicroJava/J/Example.thy,446,42,0,186,1,0,0.0,0.0
MicroJava/J/JBasis.thy,55,9,0,0,8,0,0.0,0.0
MicroJava/J/JListExample.thy,200,6,0,0,5,0,0.0,0.0
MicroJava/J/JTypeSafe.thy,416,11,0,247,0,0,0.0,0.0
MicroJava/J/State.thy,199,17,0,59,5,0,0.0,0.0
MicroJava/J/SystemClasses.thy,31,0,0,0,0,0,0.0,0.0
MicroJava/J/Term.thy,35,0,0,0,0,0,0.0,0.0
MicroJava/J/Type.thy,158,0,0,0,3,0,0.0,0.0
MicroJava/J/Value.thy,42,0,0,0,0,0,0.0,0.0
MicroJava/J/WellType.thy,235,10,0,31,1,0,0.0,0.0
MicroJava/JVM/JVMExec.thy,43,0,1,0,0,0,1.0,0.0
MicroJava/JVM/JVMExecInstr.thy,126,0,1,0,0,0,1.0,0.0
MicroJava/JVM/JVMInstructions.thy,45,0,0,0,0,0,0.0,0.0
MicroJava/JVM/JVMListExample.thy,197,4,0,0,5,0,0.0,0.0
MicroJava/MicroJava.thy,16,0,0,0,0,0,0.0,0.0
Mirabelle.thy,31,0,0,0,0,0,0.0,0.0
Mutabelle/MutabelleExtra.thy,144,0,0,0,0,0,0.0,0.0
NanoJava/AxSem.thy,203,11,0,51,3,0,0.0,0.0
NanoJava/Decl.thy,66,1,0,4,0,0,0.0,0.0
NanoJava/Example.thy,214,11,0,76,9,0,0.0,0.0
NanoJava/Term.thy,45,0,0,0,0,0,0.0,0.0
Nitpick_Examples/Core_Nits.thy,933,209,0,4,102,113,0.0,0.0
Nitpick_Examples/Datatype_Nits.thy,102,14,0,0,0,14,0.0,0.0
Nitpick_Examples/Hotel_Nits.thy,60,1,0,0,0,1,0.0,0.0
Nitpick_Examples/Induct_Nits.thy,157,21,0,0,0,21,0.0,0.0
Nitpick_Examples/Integer_Nits.thy,240,44,0,0,0,44,0.0,0.0
Nitpick_Examples/Mini_Nits.thy,111,0,0,0,0,0,0.0,0.0
Nitpick_Examples/Mono_Nits.thy,205,0,3,0,0,0,1.0,0.0
Nitpick_Examples/Nitpick_Examples.thy,14,0,0,0,0,0,0.0,0.0
Nitpick_Examples/Pattern_Nits.thy,140,21,0,0,0,21,0.0,0.0
Nitpick_Examples/Record_Nits.thy,88,15,0,0,0,15,0.0,0.0
Nitpick_Examples/Refute_Nits.thy,1304,250,0,93,2,209,0.0,0.0
Nitpick_Examples/Special_Nits.thy,172,21,0,0,2,21,0.0,0.0
Nitpick_Examples/Tests_Nits.thy,17,0,0,0,0,0,0.0,0.0
Nitpick_Examples/Typedef_Nits.thy,197,36,0,6,24,16,0.0,0.0
Nominal/Examples/Lambda_mu.thy,18,0,0,0,0,0,0.0,0.0
Nonstandard_Analysis/CLim.thy,167,30,0,11,28,0,0.0,0.0
Nonstandard_Analysis/CStar.thy,57,8,0,0,8,0,0.0,0.0
Nonstandard_Analysis/HLog.thy,128,32,0,3,31,0,0.0,0.0
Nonstandard_Analysis/Hypercomplex.thy,6,0,0,0,0,0,0.0,0.0
Nonstandard_Analysis/Hyperreal.thy,14,0,0,0,0,0,0.0,0.0
Nonstandard_Analysis/Nonstandard_Analysis.thy,14,0,0,0,0,0,0.0,0.0
Number_Theory/Number_Theory.thy,18,0,0,0,0,0,0.0,0.0
Numeral_Simprocs.thy,300,21,0,0,18,0,0.0,0.0
Nunchaku.thy,46,0,0,0,0,0,0.0,0.0
Predicate_Compile.thy,109,9,0,0,9,0,0.0,0.0
Predicate_Compile_Examples/Code_Prolog_Examples.thy,231,0,0,0,0,0,0.0,0.0
Predicate_Compile_Examples/Context_Free_Grammar_Example.thy,175,10,0,0,5,5,0.0,0.0
Predicate_Compile_Examples/Examples.thy,350,1,0,0,1,0,0.0,0.0
Predicate_Compile_Examples/Hotel_Example_Small_Generator.thy,67,3,0,0,2,1,0.0,0.0
Predicate_Compile_Examples/IMP_1.thy,34,1,0,0,0,1,0.0,0.0
Predicate_Compile_Examples/IMP_2.thy,37,1,0,0,0,1,0.0,0.0
Predicate_Compile_Examples/IMP_3.thy,37,1,0,0,0,1,0.0,0.0
Predicate_Compile_Examples/IMP_4.thy,37,1,0,0,0,1,0.0,0.0
Predicate_Compile_Examples/List_Examples.thy,31,1,0,0,0,1,0.0,0.0
Probability/Probability.thy,23,0,0,0,0,0,0.0,0.0
Prolog/Func.thy,71,1,0,4,0,0,0.0,0.0
Prolog/HOHH.thy,40,0,0,0,0,0,0.0,0.0
Prolog/Test.thy,276,13,0,86,1,2,0.0,0.0
Prolog/Type.thy,88,1,0,18,0,1,0.0,0.0
Proofs/Extraction/Higman_Extraction.thy,114,0,9,0,2,0,1.0,0.0
Proofs/Lambda/InductTermi.thy,109,5,0,57,2,0,0.0,0.0
Proofs/Lambda/ListApplication.thy,145,17,0,64,10,0,0.0,0.0
Proofs/Lambda/ListOrder.thy,127,12,0,61,0,0,0.0,0.0
Proofs/Lambda/ParRed.thy,114,10,0,26,5,0,0.0,0.0
Proofs/ex/XML_Data.thy,59,1,0,0,0,0,0.0,0.0
Quickcheck_Examples/Quickcheck_Examples.thy,602,79,0,0,5,76,0.0,0.0
Quickcheck_Examples/Quickcheck_Interfaces.thy,53,0,0,0,0,0,0.0,0.0
Quickcheck_Examples/Quickcheck_Lattice_Examples.thy,131,21,0,0,11,10,0.0,0.0
Quickcheck_Examples/Quickcheck_Nesting.thy,20,0,0,0,0,0,0.0,0.0
Quickcheck_Examples/Quickcheck_Nesting_Example.thy,12,1,0,0,0,1,0.0,0.0
Quickcheck_Exhaustive.thy,779,0,11,0,12,0,1.0,0.0
Quotient_Examples/Lift_DList.thy,56,0,3,0,7,0,1.0,0.0
Quotient_Examples/Lift_Set.thy,34,0,0,0,1,0,0.0,0.0
Quotient_Examples/Lifting_Code_Dt_Test.thy,102,0,0,0,20,0,0.0,0.0
Random_Sequence.thy,158,0,4,0,0,0,1.0,0.0
Real_Asymp/Eventuallize.thy,57,0,3,0,0,0,1.0,0.0
Real_Asymp/Inst_Existentials.thy,21,0,1,0,0,0,1.0,0.0
Real_Asymp/Lazy_Eval.thy,39,2,0,0,2,0,0.0,0.0
Real_Asymp/Real_Asymp.thy,49,0,0,0,0,0,0.0,0.0
SAT.thy,26,0,0,0,0,0,0.0,0.0
SET_Protocol/Merchant_Registration.thy,430,29,0,74,13,0,0.0,0.0
SET_Protocol/Public_SET.thy,523,51,0,28,42,0,0.0,0.0
SET_Protocol/SET_Protocol.thy,13,0,0,0,0,0,0.0,0.0
SMT_Examples/Boogie.thy,77,0,2,0,0,0,1.0,0.0
SMT_Examples/SMT_Tests.thy,888,79,0,4,76,2,0.0,0.0
SMT_Examples/SMT_Word_Examples.thy,76,28,0,0,28,0,0.0,0.0
SPARK/Examples/Gcd/Greatest_Common_Divisor.thy,37,0,15,0,5,0,1.0,0.0
SPARK/Examples/RIPEMD-160/F.thy,68,0,42,0,18,0,1.0,0.0
SPARK/Examples/RIPEMD-160/K_L.thy,47,0,36,0,13,0,1.0,0.0
SPARK/Examples/RIPEMD-160/K_R.thy,47,0,35,0,13,0,1.0,0.0
SPARK/Examples/RIPEMD-160/RMD.thy,182,0,1,0,0,0,1.0,0.0
SPARK/Examples/RIPEMD-160/RMD_Lemmas.thy,28,3,0,0,3,0,0.0,0.0
SPARK/Examples/RIPEMD-160/RMD_Specification.thy,47,0,0,0,0,0,0.0,0.0
SPARK/Examples/RIPEMD-160/R_L.thy,31,0,11,0,5,0,1.0,0.0
SPARK/Examples/RIPEMD-160/R_R.thy,31,0,11,0,5,0,1.0,0.0
SPARK/Examples/RIPEMD-160/S_L.thy,31,0,11,0,5,0,1.0,0.0
SPARK/Examples/RIPEMD-160/S_R.thy,31,0,11,0,5,0,1.0,0.0
SPARK/Examples/Sqrt/Sqrt.thy,29,0,14,0,5,0,1.0,0.0
SPARK/Manual/Complex_Types.thy,115,0,24,22,9,0,0.5217,0.0
SPARK/Manual/Proc1.thy,19,1,0,0,3,0,0.0,0.0
SPARK/Manual/Proc2.thy,13,0,0,0,1,0,0.0,0.0
SPARK/Manual/Simple_Greatest_Common_Divisor.thy,26,0,0,0,2,0,0.0,0.0
SPARK/Manual/VC_Principles.thy,153,0,17,0,6,0,1.0,0.0
SPARK/SPARK.thy,59,4,0,0,1,0,0.0,0.0
Sledgehammer.thy,49,0,1,0,1,0,1.0,0.0
Statespace/StateFun.thy,110,18,0,6,15,1,0.0,0.0
Statespace/StateSpaceSyntax.thy,38,0,0,0,0,0,0.0,0.0
TLA/Action.thy,300,29,0,51,14,0,0.0,0.0
TLA/Buffer/Buffer.thy,72,4,0,9,1,0,0.0,0.0
TLA/Buffer/DBuffer.thy,160,12,0,36,2,0,0.0,0.0
TLA/Inc/Inc.thy,312,30,0,79,13,0,0.0,0.0
TLA/Init.thy,84,10,0,0,6,0,0.0,0.0
TLA/Memory/MemClerk.thy,114,9,0,3,6,0,0.0,0.0
TLA/Memory/MemClerkParameters.thy,29,0,0,0,0,0,0.0,0.0
TLA/Memory/Memory.thy,248,18,0,19,9,0,0.0,0.0
TLA/Memory/MemoryParameters.thy,47,2,0,0,1,0,0.0,0.0
TLA/Memory/ProcedureInterface.thy,106,3,0,0,2,0,0.0,0.0
TLA/Memory/RPC.thy,115,8,0,0,6,0,0.0,0.0
TLA/Memory/RPCMemoryParams.thy,22,0,0,0,0,0,0.0,0.0
TLA/README.thy,49,0,5,0,3,0,1.0,0.0
TLA/Stfun.thy,113,7,0,34,0,0,0.0,0.0
TLA/TLA.thy,1165,134,0,468,23,0,0.0,0.0
TPTP/ATP_Problem_Import.thy,27,0,0,0,0,0,0.0,0.0
TPTP/ATP_Theory_Export.thy,72,0,0,0,0,0,0.0,0.0
TPTP/MaSh_Eval.thy,51,0,0,0,0,0,0.0,0.0
TPTP/MaSh_Export.thy,128,0,0,0,0,0,0.0,0.0
TPTP/MaSh_Export_Base.thy,42,0,0,0,0,0,0.0,0.0
TPTP/THF_Arith.thy,91,4,0,0,4,0,0.0,0.0
TPTP/TPTP_Interpret.thy,18,0,0,0,0,0,0.0,0.0
TPTP/TPTP_Interpret_Test.thy,162,0,0,0,0,0,0.0,0.0
TPTP/TPTP_Parser.thy,48,0,0,0,0,0,0.0,0.0
TPTP/TPTP_Parser_Example.thy,72,0,0,0,0,0,0.0,0.0
TPTP/TPTP_Parser_Test.thy,128,0,0,0,0,0,0.0,0.0
TPTP/TPTP_Proof_Reconstruction_Test_Units.thy,2293,111,0,62,86,5,0.0,0.0
TPTP/TPTP_Test.thy,105,0,1,0,0,0,1.0,0.0
Try0.thy,22,0,0,0,0,0,0.0,0.0
Try0_HOL.thy,71,0,0,0,0,0,0.0,0.0
Typerep.thy,99,2,0,0,2,0,0.0,0.0
Types_To_Sets/Examples/Unoverload_Def.thy,23,0,0,0,0,0,0.0,0.0
Types_To_Sets/Types_To_Sets.thy,38,0,0,0,0,0,0.0,0.0
UNITY/Comp/AllocBase.thy,89,10,0,13,7,0,0.0,0.0
UNITY/Comp/AllocImpl.thy,413,12,0,65,1,0,0.0,0.0
UNITY/Comp/Client.thy,223,15,0,54,6,0,0.0,0.0
UNITY/Comp/Counter.thy,107,15,0,6,13,0,0.0,0.0
UNITY/Comp/Counterc.thy,120,12,0,13,8,0,0.0,0.0
UNITY/Comp/Handshake.thy,83,4,0,19,0,0,0.0,0.0
UNITY/Comp/PriorityAux.thy,140,11,0,30,3,0,0.0,0.0
UNITY/Comp/Progress.thy,100,13,0,33,5,0,0.0,0.0
UNITY/Comp/README_Comp.thy,25,0,0,0,1,0,0.0,0.0
UNITY/Comp/TimerArray.thy,67,3,0,21,0,0,0.0,0.0
UNITY/Comp.thy,244,42,0,52,27,0,0.0,0.0
UNITY/Constrains.thy,424,69,0,100,32,0,0.0,0.0
UNITY/Detects.thy,82,7,0,30,1,0,0.0,0.0
UNITY/ELT.thy,658,70,0,188,27,0,0.0,0.0
UNITY/Guar.thy,487,61,0,123,37,1,0.0,0.0
UNITY/Lift_prog.thy,419,68,0,88,41,0,0.0,0.0
UNITY/PPROD.thy,285,31,0,69,14,0,0.0,0.0
UNITY/Project.thy,685,75,0,216,18,0,0.0,0.0
UNITY/README.thy,38,0,2,0,2,0,1.0,0.0
UNITY/Rename.thy,392,57,0,177,16,0,0.0,0.0
UNITY/Simple/Channel.thy,71,6,0,22,2,0,0.0,0.0
UNITY/Simple/Deadlock.thy,70,8,0,8,7,0,0.0,0.0
UNITY/Simple/Lift.thy,504,32,0,96,4,0,0.0,0.0
UNITY/Simple/Mutex.thy,226,23,0,49,11,1,0.0,0.0
UNITY/Simple/NSP_Bad.thy,332,17,0,62,2,1,0.0,0.0
UNITY/Simple/Network.thy,73,5,0,10,0,0,0.0,0.0
UNITY/Simple/README_Simple.thy,23,0,0,0,0,0,0.0,0.0
UNITY/Simple/Reach.thy,161,15,0,47,5,0,0.0,0.0
UNITY/Simple/Reachability.thy,371,36,0,120,7,0,0.0,0.0
UNITY/Simple/Token.thy,136,10,0,38,2,0,0.0,0.0
UNITY/SubstAx.thy,415,55,0,105,24,0,0.0,0.0
UNITY/UNITY.thy,472,83,0,38,71,0,0.0,0.0
UNITY/UNITY_Main.thy,30,0,0,0,0,0,0.0,0.0
ZF/MainZF.thy,14,0,0,0,0,0,0.0,0.0
ex/Antiquote.thy,43,0,0,0,0,0,0.0,0.0
ex/Arith_Examples.thy,240,54,0,0,56,2,0.0,0.0
ex/BinEx.thy,776,220,0,23,196,24,0.0,0.0
ex/Bit_Operation_Computations.thy,146,10,0,0,9,0,0.0,0.0
ex/Case_Product.thy,27,2,0,0,0,0,0.0,0.0
ex/Chinese.thy,49,1,0,0,1,0,0.0,0.0
ex/Code_Binary_Nat_examples.thy,58,8,0,0,8,0,0.0,0.0
ex/Code_Timing.thy,54,0,0,0,0,0,0.0,0.0
ex/Coercion_Examples.thy,205,0,0,0,0,0,0.0,0.0
ex/Computations.thy,77,0,0,0,0,0,0.0,0.0
ex/Conditional_Parametricity_Examples.thy,65,0,0,0,0,0,0.0,0.0
ex/Datatype_Record_Examples.thy,67,8,0,4,5,0,0.0,0.0
ex/Eval_Examples.thy,56,10,0,0,10,0,0.0,0.0
ex/Executable_Relation.thy,71,7,0,3,7,1,0.0,0.0
ex/Hebrew.thy,79,1,0,0,1,0,0.0,0.0
ex/Hex_Bin_Examples.thy,47,9,0,0,7,2,0.0,0.0
ex/IArray_Examples.thy,42,7,0,0,7,0,0.0,0.0
ex/Interpretation_in_nested_targets.thy,37,2,0,0,3,0,0.0,0.0
ex/Intuitionistic.thy,329,62,0,0,60,2,0.0,0.0
ex/Join_Theory.thy,48,1,0,0,1,0,0.0,0.0
ex/Lagrange.thy,50,2,0,0,2,0,0.0,0.0
ex/List_to_Set_Comprehension_Examples.thy,85,21,0,0,21,0,0.0,0.0
ex/MergeSort.thy,57,6,0,0,6,0,0.0,0.0
ex/Meson_Test.thy,2901,118,0,18,93,10,0.0,0.0
ex/MonoidGroup.thy,32,0,0,0,0,0,0.0,0.0
ex/Multiquote.thy,51,0,0,0,0,0,0.0,0.0
ex/PresburgerEx.thy,109,27,0,2,25,2,0.0,0.0
ex/Pythagoras.thy,33,2,0,0,2,0,0.0,0.0
ex/SAT_Examples.thy,546,14,0,0,14,0,0.0,0.0
ex/SOS.thy,143,37,0,0,36,1,0.0,0.0
ex/SOS_Cert.thy,143,37,0,0,36,1,0.0,0.0
ex/Set_Comprehension_Pointfree_Examples.thy,139,23,0,1,23,1,0.0,0.0
ex/Simps_Case_Conv_Examples.thy,115,12,0,0,12,0,0.0,0.0
ex/Sketch_and_Explore.thy,193,0,7,0,0,0,1.0,0.0
ex/Sorting_Algorithms_Examples.thy,65,0,0,0,0,0,0.0,0.0
ex/Sqrt_Script.thy,71,7,0,21,3,0,0.0,0.0
ex/Sudoku.thy,314,8,0,0,1,8,0.0,0.0
ex/Termination.thy,250,0,0,4,14,0,0.0,0.0
ex/Transfer_Int_Nat.thy,213,37,0,36,26,0,0.0,0.0
ex/Transitive_Closure_Table_Ex.thy,31,0,0,0,0,0,0.0,0.0
ex/Word_Computations.thy,92,3,0,0,3,0,0.0,0.0
